SAMPLE	MHC	EC	SC	CP	AZ	IPS
TCGA-VS-A8QC-01	2.26233514919013	0.295305244278719	-0.285697299842579	0.301036640102733	2.572979733729	9
TCGA-VS-A8QF-01	1.95040280990081	0.348476737713614	-0.605215394138515	0.261612899027229	1.95527705250314	7
TCGA-VS-A8QH-01	2.53180960121314	0.0665402681127156	0.0735123807879469	0.480042356596291	3.1519046067101	10
TCGA-VS-A8QM-01	2.49631274916411	0.567611548717484	-0.642423721862823	0.107911826792181	2.52941240281095	8
TCGA-VS-A94W-01	2.87395450528618	0.5118684233874	-0.669271851217043	-0.223532209837098	2.49301886761944	8
TCGA-VS-A94X-01	2.32055964978993	0.313943637452351	-0.345309839064036	0.006068682204671	2.29526213038292	8
TCGA-VS-A94Y-01	2.66112762448115	0.266286204895282	-0.434839481284518	0.159314271643826	2.65188861973574	9
TCGA-VS-A94Z-01	2.67959405417804	0.622745181415572	-0.693910431557994	-0.331382449686385	2.27704635434923	8
TCGA-VS-A950-01	2.19412538324202	0.196232338598205	-0.330010549222303	0.339369232920362	2.39971640553829	8
TCGA-VS-A952-01	2.35445385695329	0.214480983602363	0.121335189632452	0.483187641624895	3.173457671813	10
TCGA-VS-A953-01	2.55966825109985	0.368066113288724	-0.280392981776217	0.0624801265151853	2.70982150912754	9
TCGA-VS-A954-01	2.08112145224505	0.26937924831812	-0.247239020602976	0.201152397749559	2.30441407770976	8
TCGA-VS-A957-01	2.17304633346597	0.185384607314461	-0.130296142284537	0.163131014009834	2.39126581250572	8
TCGA-VS-A958-01	3.08857078953268	0.60766065358918	-0.784777076323089	-0.500314859706404	2.41113950709237	8
TCGA-VS-A959-01	2.48140881531188	0.308504922438175	-0.443957276242194	0.0851226815432379	2.43107914305109	8
TCGA-VS-A9U5-01	1.99915006507787	0.44292058950676	-0.332010941159087	-0.0880034601854558	2.02205625324009	7
TCGA-VS-A9U6-01	2.69440961219521	0.324038320361127	-0.422493691444455	0.105165517657462	2.70111975876934	9
TCGA-VS-A9U7-01	3.24460948689668	0.480678717796515	-0.588488871531052	-0.431049044190392	2.70575028897176	9
TCGA-VS-A9UB-01	2.88814523052019	0.603283369971096	-0.794512029970767	-0.520103613259894	2.17681295726062	7
TCGA-VS-A9UC-01	3.08105328605808	0.371737414879769	-0.488724324106187	-0.192679217635616	2.77138715919605	9
TCGA-VS-A9UD-01	3.23156840796014	0.561875262499689	-0.716957513334326	-0.434902248080364	2.64158390904514	9
TCGA-VS-A9UH-01	3.27353855853819	0.533863584130213	-0.908473255438813	-0.518481305545332	2.38044758168426	8
TCGA-VS-A9UI-01	2.83164992181856	0.357349461552061	-0.448733682521041	-0.104695440027421	2.63557026082215	9
TCGA-VS-A9UJ-01	1.20777067534686	0.0460365455339565	0.013103280673991	0.441934157751219	1.70884465930602	6
TCGA-VS-A9UL-01	1.60641150562757	-0.0175672728015586	0.171213714701681	0.409697187970482	2.16975513549817	7
TCGA-VS-A9UM-01	2.49638758349677	0.392388755341266	-0.587105864973825	0.0397542024172108	2.34142467628142	8
TCGA-VS-A9UO-01	2.65649894245431	0.211257083845019	0.108944216707567	0.235204854731403	3.2119050977383	10
TCGA-VS-A9UP-01	1.23623253888563	0.0453666824627497	0.226278651448142	0.599028798343364	2.10690667113989	7
TCGA-VS-A9UQ-01	2.41344167203698	0.186337977620487	0.0177359640565078	0.364736512207461	2.98225212592144	10
TCGA-VS-A9UR-01	2.60858921161638	0.212983716610515	0.0463645160636918	0.119417753902055	2.98735519819264	10
TCGA-VS-A9UT-01	2.9006058584434	0.546431196491251	-0.881877076231792	-0.326483133922014	2.23867684478084	7
TCGA-VS-A9UU-01	2.2657542432745	0.252948937677703	-0.158371683916407	0.334179722098361	2.69451121913416	9
TCGA-VS-A9UV-01	1.97628065956775	0.257910907640924	-0.180932790159396	0.314879531259389	2.36813830830867	8
TCGA-VS-A9UY-01	2.20881160988278	0.388786669870949	-0.534721457865029	-0.081084563838963	1.98179225804974	7
TCGA-VS-A9UZ-01	2.61741480890676	0.314993082500145	-0.147821352165982	0.0929522331998123	2.87753877244073	10
TCGA-VS-A9V0-01	1.87298099277472	0.0698082981936255	0.0560696183006283	0.433361726600945	2.43222063586992	8
TCGA-VS-A9V1-01	2.02000642365889	0.233154532311428	-0.139023994798131	0.46246666958289	2.57660363075508	9
TCGA-VS-A9V2-01	2.94555509069619	0.472855043435864	-0.467435590710847	-0.161271062163164	2.78970348125804	9
TCGA-VS-A9V3-01	2.43627005327607	0.415160381226566	-0.451573460265871	-0.271255488234441	2.12860148600233	7
TCGA-VS-A9V4-01	1.64720925298045	0.0373559127766006	-0.0772741603372777	0.539586164601726	2.1468771700215	7
TCGA-VS-A9V5-01	2.33339399847937	0.150362156706294	0.0443050334984963	0.441387681165546	2.9694488698497	10
TCGA-VS-AA62-01	3.14016139715466	0.578981843815781	-0.784543270306057	-0.308951679384343	2.62564829128004	9
TCGA-WL-A834-01	1.5313191212794	0.162391618864134	-0.095486517657321	0.405377240025357	2.00360146251157	7
TCGA-XS-A8TJ-01	2.79602357806807	0.354656824074407	-0.355971503024096	-0.0380863768261302	2.75662252229225	9
TCGA-ZJ-A8QO-01	2.28044618435872	0.501697054592929	-0.615750785590459	-0.187460899974282	1.97893155338691	7
TCGA-ZJ-A8QQ-01	2.38677280981032	0.244687121022404	-0.23181312327509	0.217189938715509	2.61683674627314	9
TCGA-ZJ-A8QR-01	2.42658777714492	0.249065527631513	-0.2360401590544	0.0800769763419146	2.51969012206395	8
TCGA-ZJ-AAX4-01	2.5350081885802	0.420478906217947	-0.717551471067555	0.0615148761714144	2.299450499902	8
TCGA-ZJ-AAX8-01	2.64505281335304	0.420935973612065	-0.665413495262804	-0.077306055067981	2.32326923663432	8
TCGA-ZJ-AAXA-01	1.71951290183697	0.102745473854248	-0.0912025856713292	0.452211631653644	2.18326742167353	7
TCGA-ZJ-AAXB-01	1.49493646425237	0.117249918350884	-0.0170034753796647	0.150457452153223	1.74564035937681	6
TCGA-ZJ-AAXD-01	2.0827513240912	0.256229067037169	-0.227290213724728	0.314443210065184	2.42613338746883	8
TCGA-ZJ-AAXF-01	2.37109244021393	0.462467704036904	-0.538289504229189	0.134373038021952	2.4296436780436	8
TCGA-ZJ-AAXI-01	2.32093721431341	0.214476456945859	-0.161929484404491	0.131387928229115	2.50487211508389	8
TCGA-ZJ-AAXJ-01	2.53489189469441	0.344524596610316	-0.121847873148154	-0.0707721226095739	2.686796495547	9
TCGA-ZJ-AAXN-01	2.72199715378903	0.458545148903293	-0.387886010499166	-0.0198789414603788	2.77277735073278	9
TCGA-ZJ-AAXT-01	2.25614899878315	0.377727449135885	-0.342128842199001	0.0737404868297559	2.36548809254979	8
TCGA-ZJ-AAXU-01	2.74223182406657	0.487885398596056	-0.387346761409743	0.0260541353251261	2.86882459657801	10
TCGA-ZJ-AB0H-01	2.75041743264243	0.50310249233204	-0.673619206464086	-0.16949264492784	2.41040807358254	8
TCGA-ZJ-AB0I-01	3.11804873397362	0.34574000183331	-0.334548129040779	0.0580637140803992	3.18730432084655	10
TCGA-ZX-AA5X-01	2.55178501456069	0.358632923843338	-0.661514033230885	0.0585622931984815	2.30746619837163	8
TCGA-3X-AAV9-01	2.60989704293882	0.46536969463965	-0.620127548095386	0.230272797120309	2.6854119866034	9
TCGA-3X-AAVA-01	2.07474671364737	0.122972578562218	-0.196703625183841	0.448045417565717	2.44906108459147	8
TCGA-3X-AAVB-01	2.40316717780384	0.220297089834105	-0.434974480698984	0.337914307625922	2.52640409456489	8
TCGA-3X-AAVC-01	2.64969435398012	0.272251912043376	-0.268695349399595	0.117593133446851	2.77084405007075	9
TCGA-3X-AAVE-01	2.76436094664901	0.426233971896986	-0.424534638718865	-0.092620732089415	2.67343954773771	9
TCGA-4G-AAZO-01	2.51081880228972	0.0837087661597048	-0.0776803705955793	0.311552428297813	2.82839962615166	9
TCGA-4G-AAZT-01	2.36016404434751	0.107259350999926	-0.112894453863521	0.365518752394925	2.72004769387884	9
TCGA-W5-AA2G-01	2.20382175486283	0.167368688467814	-0.342266217646336	0.398147269595322	2.42707149527963	8
TCGA-W5-AA2H-01	3.10545685765534	0.789340986142741	-0.783917776732192	-0.136252394513867	2.97462767255202	10
TCGA-W5-AA2I-01	1.70748192844382	-0.000395091745046781	0.280989796425635	0.439100963152425	2.42717759627684	8
TCGA-W5-AA2O-01	2.01317624807368	0.0692532363081198	-0.0904929830437239	0.435225671622275	2.42716217296035	8
TCGA-W5-AA2Q-01	2.10722735910321	-0.0278200170282007	0.0954659040047984	0.539071997148033	2.71394524322784	9
TCGA-W5-AA2R-01	2.74779586220212	0.390290722811464	-0.43964242761325	0.092963258316675	2.79140741571701	9
TCGA-W5-AA2T-01	1.88611480156737	-0.0395063540388511	0.133822787175669	0.358538827710684	2.33897006241487	8
TCGA-W5-AA2U-01	2.57068070790298	0.231141899630504	-0.161802787209595	0.190240851976056	2.83026067229994	9
TCGA-W5-AA2W-01	2.4959091603334	0.182582899787806	-0.106658523300467	0.221444128124677	2.79327766494542	9
TCGA-W5-AA2X-01	1.18111450370867	-0.0257380148762227	0.174103099701111	0.595858267403439	1.925337855937	6
TCGA-W5-AA2Z-01	1.96114972787896	0.178193103212848	-0.304393827449803	0.265381871088763	2.10033087473077	7
TCGA-W5-AA30-01	2.24533737582955	0.284950572208095	-0.313563769281251	0.379346522266095	2.59607070102249	9
TCGA-W5-AA31-01	2.00276295487264	0.0751643487221881	-0.34466200239322	0.314527873199755	2.04779317440136	7
TCGA-W5-AA33-01	2.14888753777996	0.302560197253649	-0.394884570498217	0.320671174755609	2.377234339291	8
TCGA-W5-AA34-01	2.1553565123227	0.104042471284018	-0.193125150173873	0.316422001519451	2.3826958349523	8
TCGA-W5-AA36-01	2.48372207748838	0.0077213620266011	-0.138048023474275	0.423191571047089	2.77658698708779	9
TCGA-W5-AA38-01	2.58461712817412	0.0478836794356764	-0.177218646898581	0.3958078046418	2.85108996535301	10
TCGA-W5-AA39-01	2.51347440017442	-0.00711674496693996	0.120665995198544	0.466293394013077	3.09331704441911	10
TCGA-W6-AA0S-01	2.25651589886616	0.230768036352602	-0.4685436639445	0.267493239416966	2.28623351069123	8
TCGA-WD-A7RX-01	2.57512168195504	0.356614134100351	-0.417564997195555	0.199305309399034	2.71347612825887	9
TCGA-YR-A95A-01	2.23953919899838	0.0534687761413124	0.0155109746811578	0.441644674667212	2.75016362448806	9
TCGA-ZD-A8I3-01	2.14351847798327	0.0373089371032448	-0.0193824369555419	0.441768349642473	2.60321332777345	9
TCGA-ZH-A8Y1-01	1.83864839177725	0.0811840696341947	-0.204104771389913	0.369501114683271	2.0852288047048	7
TCGA-ZH-A8Y2-01	2.18593689494345	0.0824291691067662	-0.181603121459524	0.513737314056164	2.60050025664686	9
TCGA-ZH-A8Y4-01	2.45193216593679	0.0513350191707241	-0.036234663691186	0.378219134976735	2.84525165639306	9
TCGA-ZH-A8Y5-01	1.86485896373177	-0.0982819586574395	0.148783592806951	0.486695259374817	2.4020558572561	8
TCGA-ZH-A8Y6-01	1.7265035847178	-0.0962070691390464	0.0509327155199694	0.503856719248882	2.1850859503476	7
TCGA-ZH-A8Y8-01	2.01145928959838	0.245024286099663	-0.491467313669126	0.33421453711948	2.0992307991484	7
TCGA-ZU-A8S4-01	2.64472523558506	0.479278190146568	-0.637653550338905	-0.311031559596483	2.17531831579624	7
TCGA-3L-AA1B-01	1.88463133241217	0.132073797416599	-0.112441187454857	0.471357537243353	2.37562147961727	8
TCGA-4N-A93T-01	2.05582215432527	-0.000437391952360937	0.216879762894393	0.564764446486693	2.83702897175399	9
TCGA-4T-AA8H-01	1.83182321677315	0.00970866217412659	0.251579210949866	0.544690195536785	2.63780128543393	9
TCGA-5M-AAT4-01	1.77315391664311	0.0367363965291797	0.083475563590003	0.512931059113367	2.40629693587566	8
TCGA-5M-AAT6-01	2.63948010375341	0.452907050443032	-0.541648774979609	-0.114812832421717	2.43592554679511	8
TCGA-5M-AATE-01	1.96382947253218	0.0621910269840384	0.0503445642025803	0.533861381601339	2.61022644532014	9
TCGA-A6-2672-01	2.51043014716031	0.325317706445861	-0.462823201691822	-0.136341483532646	2.23658316838171	7
TCGA-A6-2674-01	2.32983087731785	0.306203271509262	-0.723633430402579	0.146528144117761	2.05892886254229	7
TCGA-A6-2675-01	2.50505217768489	0.199978757072483	-0.482883351378584	0.179221979619075	2.40136956299787	8
TCGA-A6-2677-01	1.91184151063595	0.0979581085966655	0.0721203957709983	0.479408420159648	2.56132843516327	9
TCGA-A6-2682-01	2.07163272343711	0.154731444255763	-0.362745490472972	0.380121989940515	2.24374066716042	7
TCGA-A6-2684-01	2.4683011013801	0.246148505454353	-0.411478577250324	0.167363445003448	2.47033447458758	8
TCGA-A6-2685-01	2.41986630264619	0.24839129449226	-0.546541699603349	0.345821767791051	2.46753766532615	8
TCGA-A6-2686-01	2.37999267513396	0.44445302718092	-0.660333157670647	-0.060534343003797	2.10357820164043	7
TCGA-A6-3809-01	2.63211000326734	0.480680739590117	-0.519939925037655	-0.0492556339865041	2.5435951838333	8
TCGA-A6-3810-01	2.57458281176838	0.203611817077994	-0.278835389377489	0.263998099911147	2.76335733938003	9
TCGA-A6-4105-01	2.35258864453067	0.388560585251328	-0.528386235656749	0.0238086412192356	2.23657163534448	7
TCGA-A6-5656-01	2.16718094648757	0.116391914941175	-0.0115166232405128	0.394116099321344	2.66617233750957	9
TCGA-A6-5657-01	2.22781278302716	0.30824843795269	-0.226658762752535	0.352589977899345	2.66199243612666	9
TCGA-A6-5659-01	2.08940282629885	0.0712474747739398	0.0242198588306848	0.464271064610324	2.64914122451379	9
TCGA-A6-5660-01	1.96808155693928	0.125769703135938	-0.150270394220091	0.472067793318674	2.4156486591738	8
TCGA-A6-5661-01	2.43983633183693	0.271026996523232	-0.293209070100106	0.251936232852909	2.66959049111296	9
TCGA-A6-5662-01	2.16459662648787	0.0355180726023618	-0.00296179173326977	0.4641648425118	2.66131774986876	9
TCGA-A6-5664-01	2.16093822465873	0.38755444228341	-0.532085961409879	0.266888624823748	2.283295330356	8
TCGA-A6-5665-01	1.79854048118595	0.291427756269808	-0.260931164714312	0.190332785934657	2.0193698586761	7
TCGA-A6-5666-01	1.83898191393367	0.0649725128680724	0.0475840833175552	0.509496530420083	2.46103504053938	8
TCGA-A6-5667-01	1.97537387729313	0.106620620741531	-0.0858609950403348	0.37846919554764	2.37460269854197	8
TCGA-A6-6137-01	2.30404593584242	0.214394353505699	-0.178034541917339	0.334986989562912	2.67539273699369	9
TCGA-A6-6138-01	2.98268586519889	0.419534902858663	-0.561850892113334	-0.104170495789542	2.73619938015467	9
TCGA-A6-6140-01	2.02791783734063	0.187717619095573	-0.0246808175119549	0.460925936086465	2.65188057501071	9
TCGA-A6-6141-01	2.18136644211023	0.29373299671834	-0.174460865694614	0.260412083445552	2.56105065657951	9
TCGA-A6-6142-01	2.16849342683644	0.113637200820604	-0.3774880125916	0.399506526119359	2.3041491411848	8
TCGA-A6-6648-01	2.02784267690364	0.160671158968765	-1.04697476461177e-05	0.485755778561498	2.67425914468626	9
TCGA-A6-6649-01	2.2340156335169	0.261502053290233	-0.276032573000418	0.363620767275506	2.58310588108222	9
TCGA-A6-6650-01	2.02486343447406	0.0652917910179052	0.068090093505892	0.499250561258238	2.65749588025609	9
TCGA-A6-6651-01	2.30459828402591	0.35574122645023	-0.715206676719078	0.255337639375162	2.20047047313222	7
TCGA-A6-6652-01	1.98629069068345	0.0451796659695484	0.0898728763783255	0.567398491303053	2.68874172433437	9
TCGA-A6-6653-01	2.65147665503028	0.236560424417729	-0.209768489086118	0.324113976288194	3.00238256665008	10
TCGA-A6-6654-01	2.49661793593923	0.437069221857621	-0.824606659221204	-0.012874094545496	2.09620640403015	7
TCGA-A6-6780-01	2.80225401461362	0.485191420893812	-0.604785416724163	-0.161624212058772	2.5210358067245	8
TCGA-A6-6781-01	2.62931922666668	0.402920280987702	-0.835678673337559	0.0870472459837939	2.28360808030061	8
TCGA-A6-6782-01	2.41273961454313	0.278159489973577	-0.405964251845873	0.349344476237078	2.63427932890791	9
TCGA-A6-A565-01	2.43606100996903	0.407108188828626	-0.494002514584427	0.26521744662206	2.61438413083529	9
TCGA-A6-A566-01	2.41953336864467	0.381572694957884	-0.823289092516637	0.137566014920393	2.11538298600631	7
TCGA-A6-A567-01	2.01225007994372	-0.0125920640579171	0.0638437969971917	0.481209656925935	2.54471146980893	8
TCGA-A6-A56B-01	1.81448998123188	0.0432787295098621	-0.0707292093716756	0.47344705569551	2.26048655706557	8
TCGA-A6-A5ZU-01	2.4273542236521	0.145378912837698	-0.338044218160029	0.361097348617806	2.59578626694757	9
TCGA-AA-3489-01	2.53700862885092	0.456596581054886	-0.753722771798251	0.197311471491428	2.43719390959899	8
TCGA-AA-3492-01	2.21831007897706	0.246558535081831	-0.228464403191658	0.21145203032212	2.44785624118935	8
TCGA-AA-3495-01	2.10643810514788	0.236969347545669	-0.216626354206143	0.402536450079189	2.52931754856659	8
TCGA-AA-3496-01	2.54255795444858	0.303130452870793	-0.485534608221243	0.126143604346467	2.48629740344459	8
TCGA-AA-3502-01	2.2268288811635	0.206509283985708	-0.076439680391965	0.387642282762015	2.74454076751926	9
TCGA-AA-3506-01	2.31899801783739	0.226219046690693	-0.304034148639108	0.29605124222017	2.53723415810915	8
TCGA-AA-3509-01	2.08552115171321	0.181328559716392	-0.238578831254093	0.268481277930697	2.29675215810621	8
TCGA-AA-3511-01	2.27528501820716	0.0790318394364763	-0.153948601146711	0.437239397901468	2.63760765439839	9
TCGA-AA-3526-01	2.57979404443738	0.322089763728669	-0.275994595106692	0.0971514256129141	2.72304063867227	9
TCGA-AA-3655-01	2.13432081088407	0.219875708227206	-0.162845313911504	0.303188515237927	2.4945397204377	8
TCGA-AA-3660-01	2.2558666848454	0.10680866425842	-0.128189322657266	0.447839748482114	2.68232577492867	9
TCGA-AA-3662-01	2.51084939881085	0.211726140925508	-0.344877717362818	0.320748364377569	2.6984461867511	9
TCGA-AA-3663-01	1.86914406910071	0.222328701350269	-0.292609248066741	0.32002725963752	2.11889078202176	7
TCGA-AA-3675-01	2.11118829486245	0.130717709762912	-0.11112338643424	0.438515664312176	2.5692982825033	9
TCGA-AA-3685-01	2.56294468719731	0.285594605829116	-0.340679952684119	0.140202065342391	2.6480614056847	9
TCGA-AA-3697-01	2.40975275687815	0.197700317726293	-0.207276987003501	0.348526903471708	2.74870299107265	9
TCGA-AA-3712-01	2.38355656258696	0.221545167295127	-0.230997806680012	0.228708467164856	2.60281239036693	9
TCGA-AA-3713-01	2.19605925072175	0.337744595869734	-0.343627317808899	0.13749028444224	2.32766681322482	8
TCGA-AA-A01P-01	3.0767346225947	0.540784824465316	-0.514759715833547	-0.336624692446073	2.76613503878039	9
TCGA-AA-A01X-01	1.6553002013982	0.0394274531034164	-0.0441382892578657	0.490526010258837	2.14111537550259	7
TCGA-AA-A01Z-01	1.88510222869173	0.00348329317339158	0.230454311468464	0.515788357289712	2.63482819062329	9
TCGA-AA-A02K-01	2.08364077857891	0.00739591923111337	0.033454654597471	0.477083005935828	2.60157435834333	9
TCGA-AA-A02Y-01	2.48575692185226	0.164851650689759	0.00906695927173189	0.141154149189217	2.80082968100297	9
TCGA-AD-5900-01	2.2405236042877	0.373295819840315	-0.405826730606528	0.0538481291941168	2.26184082271561	8
TCGA-AD-6548-01	2.51549113030956	0.349855613354807	-0.426087537653845	0.0689938793832774	2.5082530853938	8
TCGA-AD-6888-01	1.87076031703463	0.0182147020107694	0.143175686981406	0.503682573607979	2.53583327963479	8
TCGA-AD-6889-01	2.12213031402882	0.191992605539153	-0.117037510317664	0.379095643456751	2.57618105270706	9
TCGA-AD-6890-01	2.28942317674555	0.167547176619198	-0.0518642372370596	0.318771172011796	2.72387728813949	9
TCGA-AD-6895-01	2.65670263870597	0.383511084999987	-0.214710061708095	-0.005451245043451	2.82005241695441	9
TCGA-AD-6899-01	2.62099585223881	0.331138794208255	-0.499692013152876	0.0704188569634471	2.52286149025763	8
TCGA-AD-6901-01	2.46306630347017	0.208570202512443	-0.404875200942091	0.160982535020954	2.42774384006148	8
TCGA-AD-6963-01	2.67753583571229	0.308925892181719	-0.195811931420643	0.167207356428443	2.95785715290181	10
TCGA-AD-6964-01	2.70232100205028	0.474262991478067	-0.664805151278775	-0.116723435728056	2.39505540652151	8
TCGA-AD-6965-01	2.10057308909787	0.144032101232774	0.00633950373562235	0.46726756265957	2.71821225672583	9
TCGA-AD-A5EJ-01	1.42461753809118	0.197059965001755	-0.144402791768492	0.348042670485843	1.82531738181028	6
TCGA-AD-A5EK-01	1.77182531419301	0.0913095753412854	0.0940481290135343	0.490939536075348	2.44812255462318	8
TCGA-AM-5820-01	1.83905769758216	0.0926373793653212	-0.0579064156910328	0.434605285829807	2.30839394708626	8
TCGA-AM-5821-01	2.53928935259277	0.483341211457545	-0.424812229482683	-0.186476562819465	2.41134177174817	8
TCGA-AU-3779-01	2.49838977170539	0.279886955253435	-0.333059197002081	0.31219190751211	2.75740943746886	9
TCGA-AU-6004-01	2.85039486045729	0.340762996409199	-0.495579376484212	0.0412954471129803	2.73687392749526	9
TCGA-AY-5543-01	2.5477978981317	0.275519526570278	-0.0988495605171808	0.130997553710727	2.85546541789553	10
TCGA-AY-6196-01	2.80403790601082	0.548459553651588	-0.946188533262565	-0.0162464305628246	2.39006249583701	8
TCGA-AY-6197-01	2.38385585476561	0.254297964246336	-0.146450813560394	0.303910261353254	2.79561326680481	9
TCGA-AY-6386-01	2.23787055576402	0.186829259156747	-0.220197942755064	0.435577133329742	2.64007900549545	9
TCGA-AY-A54L-01	1.62860169809089	0.0530492588155223	0.22791796209044	0.569176278777953	2.4787451977748	8
TCGA-AY-A69D-01	1.97422215364649	0.141884261823878	-0.0601266145697281	0.455714255216996	2.51169405611764	8
TCGA-AY-A71X-01	1.99573089095356	-0.0647522901627277	0.211360350309163	0.55394424311631	2.69628319421631	9
TCGA-AY-A8YK-01	1.95697269285201	0.0634414309758013	0.0653022656764774	0.536167840243754	2.62188422974804	9
TCGA-AZ-4313-01	2.38360751558645	0.161540577451855	0.137778411624017	0.360097673417955	3.04302417808028	10
TCGA-AZ-4315-01	1.9468286922992	0.262369638513664	-0.164814478139038	0.212264350391477	2.2566482030653	8
TCGA-AZ-4323-01	2.42864550025854	0.527316405436832	-0.431663144884253	0.172663033917495	2.69696179472861	9
TCGA-AZ-4614-01	2.00864055104413	0.123407720335554	0.203876083549395	0.259747587980559	2.59567194290963	9
TCGA-AZ-4615-01	2.73484070676766	0.457609665011054	-0.451583502765758	-0.160929874403275	2.57993699460968	9
TCGA-AZ-4616-01	2.71103242711931	0.284560641959702	-0.0913278007889609	-0.0288062419046762	2.87545902638537	10
TCGA-AZ-4682-01	2.06917731032891	0.0794296793485363	0.0585084500428238	0.492640104921403	2.69975554464167	9
TCGA-AZ-4684-01	2.31084045085832	0.236804810942039	-0.30799841422843	0.330582999585838	2.57022984715777	9
TCGA-AZ-5403-01	1.82354735953745	0.111465127117586	-0.123457028222585	0.469375433680475	2.28093089211292	8
TCGA-AZ-5407-01	1.97653202134911	0.214704897146747	-0.0527569057283764	0.462779387765979	2.60125940053346	9
TCGA-AZ-6598-01	2.04645928001635	0.305144537533964	-0.317418677552874	0.187349933078741	2.22153507307618	7
TCGA-AZ-6599-01	2.03009245742885	0.0819965946037296	0.213970621276132	0.519795957690745	2.84585563099946	9
TCGA-AZ-6600-01	2.38570839824532	0.240429296550008	-0.308688404551365	0.398981208210932	2.7164304984549	9
TCGA-AZ-6601-01	2.3191067397877	0.417932259639993	-0.548010972093309	-0.0088324495608328	2.18019557777355	7
TCGA-AZ-6603-01	2.31974135803021	0.218388298826953	-0.278745611632928	0.225026177592081	2.48441022281632	8
TCGA-AZ-6605-01	2.4571785774312	0.338045771292697	-0.472400122424789	0.297425983128083	2.62025020942719	9
TCGA-AZ-6606-01	2.19780868451749	0.0973778779811208	0.0824398495179587	0.474715706186893	2.85234211820346	10
TCGA-AZ-6607-01	2.30505413574186	0.377289933882608	-0.535965734574933	0.0655020032019948	2.21188033825152	7
TCGA-AZ-6608-01	1.81307004745213	0.0173372650090073	0.217387036103059	0.56649348462461	2.6142878331888	9
TCGA-CA-5254-01	2.17828829710789	0.12491258624179	-0.0172900135284928	0.463560738190781	2.74947160801197	9
TCGA-CA-5255-01	2.19246559067544	0.0662877462975019	0.189587700947254	0.446205948080304	2.8945469860005	10
TCGA-CA-5256-01	2.06538907778466	0.209961674428526	-0.0437513164468692	0.357056766967187	2.5886562027335	9
TCGA-CA-5796-01	2.19480343310486	0.188068766988651	-0.0382224091724422	0.444970284318449	2.78962007523952	9
TCGA-CA-5797-01	2.25626112535206	0.145284587074172	-0.108208959514277	0.249388514500108	2.54272526741206	8
TCGA-CA-6715-01	1.72067461684317	0.0135210944509378	0.135125056640858	0.615104925072432	2.48442569300739	8
TCGA-CA-6716-01	1.63260786578886	0.00587968731488849	0.054197582251753	0.556672605430057	2.24935774078556	7
TCGA-CA-6717-01	2.09348944576994	0.420363726719227	-0.61292987713912	0.152398003089613	2.05332129843966	7
TCGA-CA-6718-01	2.92750702779499	0.562036356857099	-0.511675316654724	-0.375716624593697	2.60215144340367	9
TCGA-CA-6719-01	2.32365895785218	0.21613075817619	-0.349526648020336	0.289093543479572	2.4793566114876	8
TCGA-CK-4947-01	2.34256181189421	0.322052004004151	-0.313218287280078	0.27481813665514	2.62621366527342	9
TCGA-CK-4948-01	2.07576849345669	0.148289250340568	-0.267722886543331	0.419155657153112	2.37549051440704	8
TCGA-CK-4950-01	2.3177168331519	0.304228142039061	-0.31094433879912	0.327413722173965	2.6384143585658	9
TCGA-CK-4951-01	2.48730285327454	0.399265614865512	-0.46066191811053	-0.0668572845394582	2.35904926549007	8
TCGA-CK-4952-01	1.68714082875522	0.208140498801492	-0.199655892617967	0.406607101045087	2.10223253598383	7
TCGA-CK-5912-01	2.17260686309929	0.104907893515943	0.0066143412233641	0.513939513903065	2.79806861174166	9
TCGA-CK-5913-01	2.4716087900861	0.350104291317474	-0.259413427844869	0.181333678419601	2.74363333197831	9
TCGA-CK-5914-01	2.4867110168983	0.258280370988153	-0.0546774521457734	0.173581615266323	2.86389555100701	10
TCGA-CK-5915-01	1.38921748228898	0.0243314036557658	0.16708639566999	0.556392897648399	2.13702817926314	7
TCGA-CK-5916-01	2.33837665481235	0.456446540004847	-0.538838379799529	-0.0397131017482025	2.21627171326947	7
TCGA-CK-6746-01	2.98469464166347	0.435035012974036	-0.379798498940753	-0.21106751629065	2.8288636394061	9
TCGA-CK-6747-01	2.30034157537309	0.199620727741825	-0.0720111887810716	0.378251920228955	2.8062030345628	9
TCGA-CK-6748-01	1.99106137796418	0.120891037719511	-0.407530463441173	0.416356643818938	2.12077859606146	7
TCGA-CK-6751-01	2.38151855341441	0.207175838796022	-0.0618837768080476	0.380246307159525	2.90705692256191	10
TCGA-CM-4743-01	3.04574644881919	0.344546345809154	0.0107030921397022	0.0045397704218007	3.40553565718985	10
TCGA-CM-4744-01	2.88109119873156	0.300912889920697	-0.0640395497923071	0.087393027440377	3.20535756630033	10
TCGA-CM-4747-01	2.0546993039392	0.0744228470362608	-0.0988409179386389	0.42172672673887	2.45200795977569	8
TCGA-CM-4751-01	2.59372456446474	0.335841759256354	-0.250969112591162	0.151104742258905	2.82970195338883	9
TCGA-CM-5344-01	2.00728226244643	0.083521266200533	-0.0345906450693618	0.484136396583087	2.54034928016069	8
TCGA-CM-5348-01	2.44248927246614	0.174654033711911	-0.587823792112599	0.1941174357748	2.22343694984025	7
TCGA-CM-5349-01	2.07621349589463	0.175439614158867	-0.340249536402205	0.404487373642438	2.31589094729373	8
