"","GSM1032881","GSM1032882","GSM1032884","GSM1032885","GSM1032886","GSM1032887","GSM1032889","GSM1032891","GSM1032892","GSM1032893","GSM1032894","GSM1032895","GSM1032898","GSM1032899","GSM1032901","GSM1032902","GSM1032903","GSM1032904","GSM1032905","GSM1032906","GSM1032907","GSM1032909","GSM1032910","GSM1032911","GSM1032913","GSM1032914","GSM1032915","GSM1032919","GSM1032920","GSM1032925","GSM1032927","GSM1032929","GSM1032930","GSM1032931","GSM1032932","GSM1032935","GSM1032937","GSM1032938","GSM1032939","GSM1032940","GSM1032944","GSM1032945","GSM1032946","GSM1032948","GSM1032949","GSM1032950","GSM1032951","GSM1032952","GSM1032953","GSM1032954","GSM1032955","GSM1032956","GSM1032957","GSM1032958","GSM1032959","GSM1032961","GSM1032962","GSM1032963","GSM1032964","GSM1032968","GSM1032969","GSM1032970","GSM1032973","GSM1032975","GSM1032976","GSM1032977","GSM1032978","GSM1032980","GSM1032981","GSM1032982","GSM1032983","GSM1032984","GSM1032985","GSM1032987","GSM1032988","GSM1032990","GSM1032991","GSM1032993","GSM1032994","GSM1032995","GSM1032996","GSM1032997","GSM1032998","GSM1032999","GSM1033000","GSM1033001","GSM1033003","GSM1033004","GSM1033005","GSM1033006","GSM1033007","GSM1033008","GSM1033010","GSM1033011","GSM1033012","GSM1033013","GSM1033014","GSM1033015","GSM1033016","GSM1033017","GSM1033018","GSM1033019","GSM1033020","GSM1033021","GSM1033022","GSM1033023","GSM1033024","GSM1033025","GSM1033029","GSM1033030","GSM1033031","GSM1033032","GSM1033034","GSM1033035","GSM1033036","GSM1033037","GSM1033038","GSM1033039","GSM1033040","GSM1033041","GSM1033043","GSM1033044","GSM1033045","GSM1033046","GSM1033047","GSM1033049","GSM1033050","GSM1033051","GSM1033052","GSM1033053","GSM1033054","GSM1033055","GSM1033056"
"Mast cells",0.0318027780362187,0.0154716302767798,0.0356608471333453,0.0546243703978435,0.0307575915031822,0.0336284814831716,0.0498914604618012,0.0337986142522589,0.0656746598304214,0.0246026837899258,1.97500710747407e-18,0.0427836723241276,0.0429561528756988,0,0.0336929539033332,0,0.0413275760225035,0.0191337959603249,0.0264210126656016,0.0286159556648692,0.0190766783154908,0.0188824911116995,0.0516661114411334,0.0296503852086666,0.0462477296325329,0.0281865033648851,0.0365856216523083,0.0478004830203401,0.0353274097231337,0.0384325910782897,0.0474228629789767,0.0110512445380388,0.044786568054938,0.0556115228644866,0.053720286905144,0.0389261023536191,0.0236774103493908,0.0297563002565851,0.0290075526053205,0.0386287527605805,0.0467561875078339,0.0239427693696448,0.0397071748222303,0.00358251088957683,0.00747641875357235,0.00927224925821482,0.0220701349096138,0.0472191435440143,0.00822514022641968,0.0535742132217751,0.0426138260729866,0.0249142454644724,0.0344667956788729,0.0280645195389889,0.0347038548880758,0.0107699319701388,0.0340374971056854,2.70602100658539e-18,0.0328809257083031,0.0350136287466683,0.0342858225760559,0.0445073122743159,0.037338182271087,0.0440075234429135,0.0269787994147476,0.0460503524244188,0.030705837993481,0.0495464508630708,0.0367473096594291,0.0372475434698941,0.0102484131946164,0.0331232833660141,0.0251114950107258,7.80194283429121e-18,0.0495849622145417,0.0264504048673933,0.057946112063139,0.0198005488424216,0.0341891005470545,0.024069183967217,0.0335249975916651,0.0225415747917591,0.0031030902098804,0.0308114086600503,0.00811569670781447,0.0253066437205319,0.00307232536467348,0.0610024804132838,0.0173948688489073,0.0523282603269698,0.0257895508720133,0.0350108320309363,0.011922354127147,0.041767410729573,0.0449053345273315,0.0149869184983171,0.0488137737438653,0.0289408441377499,0.00784532963191034,0.0412067308442952,0.00684451307050144,0.0207828359388698,0.0125591050259009,0.0301138972969526,0.0218563090524172,0,0.0343802236027819,0.024616270686064,0.0205560855111344,0.029765363800574,0.0208474616314,0.0380817327309355,0.0485691186596457,0.0113351071341847,0.0280524328447406,0.0397573296827891,0,0.0204643254371089,0.00170999590221851,0.0222842908777368,0.0231527157716677,0.026694315713708,0.0455526005926936,0.0539333401497733,0,0.00314975166757966,0.057488932211004,0.0469401259460858,0.0644459643864327,0,0.0421829801532805,0.0395771255885815,0.0390272731488132
"pDC",0.0535847282932984,0,0.103252072920567,0.0218956313292552,0.0613841956042993,0.127325975556649,0.0680971882046501,0.07665171793073,0.143457618751802,0.00176296565383585,0.0389732303714848,0.0380315584219411,0.0967808271943791,1.73699914993288e-18,0.00912777347622529,0.0294439175120763,0.0236298675547187,0.0407999409498325,0.106942785948269,0.0119886390022597,0.0815389493605962,6.56298252500956e-20,0.0744019483850413,0.0394197288773123,0.0250238334149187,0.0626312506019627,0.0437303496599319,0.060396525724655,0.0773002110185807,0.0912338712204364,0.00205168923944383,0,0.00369790612663487,0.0052496825067555,1.30733388511911e-20,0.04421728564053,0.00904404913478362,0.0695389465342305,0.00568271270315832,0.0461506231394713,0,0.0367166849364104,0.0623592086795848,0.0475636102262083,2.71597860337477e-18,0.0721511746865859,0.00728341409497364,0.0435894953350597,1.22446946282346e-18,0,0.139416507532684,0,0.0635980093113191,0.0139301866511381,0.0583735320397278,0.0675661248484912,0,4.34016044400214e-17,0.0807081622279854,0.0876129223336321,0.0645386205236681,0.0375355700494049,0.0965778013356863,4.62766902483845e-20,0.0898153663897518,0.0460273564598549,9.13752198122565e-18,0.0358269223633323,0.042600021393295,0.105515097259783,0,0.082062697574805,0.0440286377958053,0.0386028086891332,0.114802504700812,0.045793478254402,0.0849491245248125,0.00224202205251736,0,0.0223863956401859,0,0,0,4.98248460159717e-18,3.31905438806772e-17,0.0278326629880094,0.00697607395997495,0.152479558870802,4.12230422312277e-18,0.102805704667306,0.0403886266725624,0.0852133901503665,0.030225947650197,0.0488201150224646,0.000302956479598774,0.0762306664896259,0.0608089309591577,0,6.81357559517575e-18,1.87101590739542e-18,0,8.41942526279194e-20,0.0218520916242358,0,3.21175252357807e-20,0.0111754843845051,0.0314794140306986,0.0507458590270783,0.0619324265614876,1.23850638500233e-19,0,0.0314103474004796,0.0295151313516101,0.0342310365600864,0,3.78172250607538e-18,0.0120187256880968,0.0445576084647956,4.15590979115897e-18,0,3.71649171246223e-19,0.0909240638600914,0.109563539700433,0.150465168129068,0.0529072552488076,0.0143888878679168,0.0535439234095805,0.00661948668038326,0.0985411157789031,0.0591246079574522,0.0638236150285825,0.0840164441816788,0.119158880927776
"Monocytes",0.114726401719078,0.0970732842429605,0.189892925779168,0.109630835645958,0.0569075599042915,0.14989595394155,0.157731878434649,0.0391802807867231,0.122917399009536,0.15132963394411,0.0513950382173546,0.139924419713645,0.118966606206271,0.135530757029531,0.188795522072664,0.0719126201807873,0.0149602406297313,0.105515144044825,0.141630195042467,0.0923365273227775,0.0478571179332374,0.0427524773561078,0.137388925201171,0.0677048118195806,0.125152111936291,0.0658486556057277,0.116866252098076,0.251112300945585,0.139965802475671,0.131473392508364,0.107178737373233,0.0119664679659649,0.0956781216946904,0.0529823843143895,0.0887143544135698,0.0576373781199948,0.0526429034653607,0.146856339913964,0.0433401248434564,1.23666238124243e-17,0.143690301974633,0.120074134363947,0.159576720145945,0.119650372653959,0.0754177373036863,0.0773381903616513,0.142010982577515,0.117076066996893,0.105456628108678,0.0379279859137356,0.107843480968943,0.00165519942258193,0.0746153797357053,0.010747463401602,0.0569777279054578,0.158853067001579,0.095984213073128,7.05944166412227e-17,0.0901467812684748,0.0853764446570915,0.118063667336528,0.102291811366721,0.044562784586622,0.073328598103075,0.0756213742495375,0.0564209494362262,0.0183129277121474,0.176893036970556,0.0580793721639362,0.11199163812142,0.108791507840623,0.068208034761577,0.00709872911566459,0.0134490316514616,0.18430241808935,0.0978172650653562,0.154303549401271,0.0916430935376844,0.153379551555304,0.0786788018177689,0.0349959819463706,1.72884419065101e-19,0.0467199790678303,0.103785509123179,0.0538055117277713,0.0111994597740961,0.0226391566676028,0.15967843327833,0.0441020966018412,0.111277666212638,0.10062567874574,0.101671963216768,0.0277629845302299,0.116982884643432,0.174091624825396,0.0639494303848457,0.133795605179849,0.0142713290221903,0.0276866384831965,0.115220332100035,0,0.107601502288096,0.0803170132188029,0.13804591962481,0.116266973896251,0.0519023028141585,0.0836906432429119,0.0708231227398531,0.052644018684224,0.0817080668743208,0.109351618240044,0.0814972854046207,0.116364538074052,0.0441332996107262,0.20363424252096,0.0756107250593358,0.001488368452877,0.0920905375959844,0.0740826480376168,0.0720429085348469,0.0081673133152862,0.10454112577473,0.16861068220344,0.0953880798405892,0.0762380204876541,0.0528287667387703,0.114557429240078,0.146695263817493,0.10178960233105,0.0586422269556964,0.063009958668367,0.0656863025230156,0.15853542811978
"aDC",0.174634227980103,0.162319299611056,0.218577892987365,0.140321392822469,0.192407969925637,0.221095561011188,0.129730474872564,0.17250775103565,0.204990976559713,0.150480941414315,0.0471837404129988,0.158107103456542,0.213443873440214,0.151326952807366,0.231715831221068,0.195638995728117,0.18675710030716,0.157184294050554,0.221392854847953,0.194335286648223,0.170522424674735,0.138176923903238,0.243403504526761,0.165391965522021,0.220929750861611,0.174755303824174,0.180761702846332,0.18473505631447,0.233450330167265,0.257877412568315,0.126099649203779,0.141999581806101,0.172805353106693,0.117834593060572,0.207155865243991,0.172867758057371,0.176470027508189,0.195462769204795,0.182565937922043,0.0422959330454904,0.225653133085721,0.208237093033961,0.208117103200304,0.214493329964384,0.182577842116947,0.206207576153949,0.144727813009792,0.213407193075503,0.13706629805743,0.244897373104899,0.215302905842438,0.200053953885093,0.194562659668113,0.1966743073162,0.201489773975877,0.166779936925357,0.204445203938314,2.26966800961175e-17,0.215773252941296,0.202717669798547,0.213011009790684,0.164566815717901,0.196807115343791,0.219370323782638,0.197802284512028,0.23557079091743,0.173693530186143,0.174796070927425,0.209254955732038,0.218056794193,0.147656085601465,0.189210418474702,0.206963426298403,0.0555834757605612,0.22239253740999,0.193624657220755,0.231703027863351,0.17196430444046,0.14307842671934,0.159350876759331,0.162184343002459,0.0444868567858826,0.184567798222108,0.172675298208762,0.155533731643402,0.15545826893073,0.10218632225828,0.217576284977288,0.155523348798499,0.241993861595562,0.240507218951431,0.200166351292896,0.07349707293862,0.234027752155228,0.171750206336997,0.133512943756182,0.222766812383221,0.167646432564157,0.135490990387543,0.174196856815386,0.178553898246263,0.143636439254408,0.212608845989862,0.174601426764444,0.154668533004567,0.183906083249274,0.157118183335719,0.188330369593279,0.180159011032537,0.154498849813052,0.169569374521638,0.250944325667616,0.182882543774491,0.183321437082211,0.241334823260417,0.179186242013007,0.0890623623058784,0.172733537748239,0.164285242675115,0.183862478878484,0.132719749763003,0.17080335340454,0.197845952730287,0.213466188178319,0.193207258230106,0.154653991764597,0.15588350830633,0.131412829314436,0.229273132957051,0.163316931586891,0.220189009937782,0.180972519890807,0.217899460458315
"Chondrocytes",0,0.057722939688317,0,0.067219445572745,0.0254305020436434,0.025790605955148,0.0335306814211363,0,0.0896168050143403,0.0297629441584527,1.072532074085e-17,0.106823872432506,0.0299413401940336,0.0260169955525269,0.10730215419487,0.0490577772441193,0.026118557319348,0,0.0486623016777379,0.014666209923658,0.129705515089038,0,0.0676727851855933,0.000705373391148026,7.10769793961354e-18,0,0.0813928263077839,0.00997598575072292,0.102529754160286,0.0658840191967023,4.59776538177362e-19,1.36944992769622e-17,0,0.10286357703936,0.0259074034015738,0.14399636708727,0.0888883056191299,0.082644382913239,0.0791139717318841,0.148111789946758,0.136659348885282,0,0,0.00122136821172057,0.130414894440364,9.09098353311237e-20,0.162214678515865,0.0544622477972078,0.0976965585231376,0.145409340604407,0,0.0908344012750809,0.0260729121214727,0.180579037940151,0.160730854136267,4.8205623452625e-18,3.79750735165919e-18,0,0,2.5301917640577e-18,1.57756643506389e-20,0.0341191832279651,0.159775121587763,0.174221671150595,0,0.100760958295104,0.0288485529727742,0.118494517572251,0.0559404454525173,0.0213283848297752,0.0749621016260712,0.0454103692662849,0.00677227144266848,0.05750953372159,0.0176425147094953,0,0.15452172948157,0,0,0.126005625913289,0.0631714632097408,0.131109996356802,0.117062455477505,0,0,0.067412716494742,0,0,0,0.0686004276529829,0.017732553626717,0.0305915997282712,0.00384706698198419,0.150051280236689,5.00558945334943e-21,0.143736560140677,0.0308244187297279,0.239611949014572,0.0657475531326445,0,0.247690152447807,0,0.0614967071683814,0,0.0650517466427707,0,0,0,8.61827982078005e-18,3.32216921248019e-18,1.03543471549295e-17,0.0562743312223642,0.0282744030585712,0.00399211286324033,0.177347893615391,0.178036238770835,0.0932805621113297,0.0310438264716059,0.0946508889668509,0,0,4.38406284455605e-18,0,0.0643148632588995,0,0,5.61610843845384e-19,0.0653004073008335,0.0208772894204567,4.70930119311173e-19,0.0932828757873127,0.0355104364856943,0.0943230333476513
"Endothelial cells",0,0.109987466180111,0.106491473344016,0.0512979596269987,0.0264223946872944,0.0799347544553015,0.0729813105361379,0.0783310395263671,0.129810737611301,0.0662044931562155,0,0.0991139297863002,0.094496354726204,0.0250221361096451,0.0542773693917892,0.0463446530598171,0,0.0336781246810754,0.0798089598577189,0.0209364717919392,0.0139864517604001,0.00421657699332599,0.0283407094886645,0.076218304520611,0.0518118092937769,0.0355721509773736,0.0410373923332133,0.0879828008730863,0.0722598816827744,0.0857159295504964,0.0380526406555322,0.0185125822121696,0.0204359509393742,0.0540697159749868,2.62316563518793e-18,0.111969261294512,0.068116647499238,0.154905336324182,0.0567438714196,0,0.0906210730093885,0.0936501994448495,0.0531204001641317,0.0211982477307218,0.0834544920664028,0.0527516606147413,0.00218467924950907,0.00777093382274627,0.0335158720203206,0.00965574607963099,0.11917087602067,0.0844428569612707,7.28507081020743e-19,0.0271754661815145,0.111544795732935,0.0300700164101108,0.00911643633205534,0,0.0900628427418348,0.0692448477197751,0.0162941160672267,0.090546866238434,0.132460714618509,0.0933398002573961,0.068815658294361,0.0507986577429941,0.105045457477977,0.145471715695602,0.023743051138264,0.142873149562021,0.0721762749149402,0.0449813247664134,0.000349769401977105,0.0257161919405603,0.00834079038873376,0.0376566517744272,0.0623578119253336,0.0883071767410123,0.0060002352727814,0,0,0,0.139709281271486,0.0337816468544753,0.0128874151607379,0.0429270296661853,0.0215707703205942,0.0182027601995705,0.0978445643051111,0.0718776919643994,0.0884332022409708,0.0376165764412714,0.080554947121835,0.118575514299142,0.0430552112620644,0,0.0665000898259332,0.193364432266858,0.0817294381243746,0,0.119889943445056,0.0298496890868153,0.0470172992413511,0.0651554823109845,0.00401785010837211,0.0228477996076586,1.10476549595485e-18,0,0.00954802671154155,0.00408219007693441,0.00889858585187337,0.0572703202780983,0.0971928156686919,0.0320675457529262,0.0477437283246725,0.0737601422241681,0,0.00717358224890691,0.0861803913245029,0.0439400069673033,0,1.34508192832639e-18,0.0884327845845665,0.0359062214554754,2.41935390171169e-18,0.00892149710909409,0.0495623191560497,0.0336634138245002,0.0524307880853838,0,0.0380463969805187,0.0650177154822778,0.0150055131319024
"Fibroblasts",0.103281346796173,0.213431414626962,0.0957696854982508,0.319335988520509,0.184252447155703,0.184115404894621,0.156815094973664,0.125949778679586,0.307640913464522,0.0940398255824746,7.34528814689008e-18,0.203459553600696,0.190605368984673,0.141540970414505,0.24370933770513,0.156215326026244,0.0780802201468972,0.0890121740150529,0.146974387993855,0.131603412183488,0.153344326245099,0.156140721783645,0.18982812513651,0.198824878718473,0.147237603317816,0.136724951779817,0.239984382175564,0.151238729478476,0.173917266771042,0.185428634183465,0.127611074584052,0.0735663409522681,0.100014376114777,0.231432380324207,0.103934981391013,0.288839093926598,0.205396032402441,0.242714707883465,0.0228540169001473,0.234359291168239,0.0810170100795102,0.0781822861591756,0.195278981245408,0.196156487869611,0.177578984661749,0.15039168675914,0.0484348334725199,0.163709766534856,0.0510179032826365,0.121941400606285,0.150958145823967,0.183422885701432,0.147268294051577,0.172698224068773,0.147649205986096,0.00995124458353293,0.130348744175485,0.0579886733497849,0.147219059632853,0.105954266751912,0.208566780467815,0.192219398578901,0.191303852491425,0.0720473795607523,0.106359165978386,0.269050751420221,0.241193125878694,0.263184585211502,0.19117433730059,0.202631074024384,0.177286049342947,0.167063230630442,0.174801319172031,0.142748734206225,0.123062170416749,0.124574692009669,0.196788208470468,0.0639724634288013,0.0657184231987293,0.106324861604083,0,0,0.253663658065286,0.0103170045172026,0.0574410490802877,0.198577648449482,0.001933241768126,0.22939633195565,0.0607550987606401,0.2086345178421,0.204503393980996,0.158347195232118,0.0695669902491881,0.200418034800895,0.13754394697405,0.129453328255345,0.180332041404145,0.165406468558015,0.0866128161623407,0.12753943060663,0.207490678935676,0.0400049449840745,0.170980603791489,0.131255959925534,0.13234858611259,0.0651467852648099,0.101274240019668,0.0321085006991836,0.0387395279989839,0.101057348583538,0.0956973068064193,0.211022468146357,0.241938312074988,0.123220993792281,0.299188606035216,0.163469768232795,0.521558852649871,0.251849300728193,0.185630856883415,0.0450145690718218,0,0.124433168395897,0.16565276508756,0.253913159731648,0.077796959135791,0.179947597047543,0.203785435886001,0.298340746097107,0.205175372983281,0.147683868590121,0.185799022301958,0.15411333729367,0.107198895098319
"ly Endothelial cells",0.0325895157574497,0.16035737783607,0.168830571911778,0.142942014125228,0.0796856581938377,0.116196444630492,0.160559653430837,0.0798868406970622,0.158725758984467,0.143088234442645,0,0.135944721190586,0.120183592740178,0.0664532213230779,0.12918706546022,0.0588197618632022,0.0400712825078099,0.0689815752218403,0.123884862380871,0.0827308923012395,0.0554920815417335,0.0400816210760835,0.0544414744455566,0.159818260842695,0.070363286021809,0.123435654617541,0.0597617691069886,0.162789552765884,0.108305225625064,0.138731304580647,0.115553537867515,0.0438195901246175,0.0655234954049035,0.186370069998169,0.0499872707270522,0.157350994821022,0.0970466687660253,0.174246022792032,0.0686136804728122,0,0.132260960630912,0.110518504557624,0.0980459483073582,0.0435744396871561,0.111577723617918,0.0741843911604446,0.0225025445790615,0.0692074087730969,0.0243749156735735,0.074433275757813,0.156023906911188,0.144883563568956,0.0557769119452031,0.0824935087116744,0.146945565792793,0.0630712419149005,0.0527109556991155,0.0162343157961372,0.130780058059595,0.117836436164618,0.0510228145350605,0.161266172639546,0.179871587698641,0.142959921994295,0.0943708652696727,0.070536492635152,0.160063502739434,0.199569907495036,0.0844016867953812,0.180389859838961,0.120707096779168,0.0915711129644173,0.0474638819768825,0.0324347572444888,0.0599238954458264,0.0350603036615375,0.108223132036168,0.120127979710906,0.0735250586296494,0.00879130811956489,0.0927783716880494,1.01276135397736e-18,0.193647137805447,0.111224712709037,0.0676113741662641,0.0806550560654414,2.09035841718876e-17,0.0633388178414128,0.136682218770191,0.0810027775147185,0.0917409068907082,0.0600765158055561,0.121318633680342,0.168236992531942,0.0954975085858907,0.0447390429174077,0.0853047977951157,0.239367727712501,0.110301808638442,0.0497342137842226,0.110317287331346,0.0950773919771775,0.10832654927834,0.100463501525842,0.047217261297486,0.0593451415656031,0.0430219688105759,0.0432700713075288,0.0517430834753994,0.0711216530416682,0.0744123212731054,0.0862681002044921,0.15286659244853,0.0814395151474736,0.0923717063126767,0.157713090714506,0.0664884576966087,0.0446785628531587,0.110089890287048,0.0837570247827142,0.0141998098115104,7.11419767675399e-20,0.156528052067203,0.070590787110141,0.00185110505115516,0.0369898988189503,0.182036925758617,0.101773824941479,0.0752301275549896,0.032217474584012,0.114535852432212,0.130397675089392,0.0489957935010253
"mv Endothelial cells",0.00189843824574581,0.178919513311458,0.157002039596843,0.111950578956225,0.0915723325244526,0.122560692162417,0.152084937551434,0.132801522971686,0.142942391212874,0.113193527353164,7.6577552046064e-18,0.119151706716725,0.107259301674603,0.08892916908859,0.0754885793032762,0.0592855856695381,0,0.06211133433123,0.0889465745822826,0.0655554615555787,0.0495563992470349,0.0515151695627042,0.030873092220718,0.121941711905689,0.102058512806276,0.118253895370779,0.0744258202490816,0.126901938770998,0.0914469163921657,0.123667999116115,0.0976424330848163,0.0914844848248938,0.041202507653222,0.191217977167525,0.0458801533511689,0.186874330002007,0.131695365294869,0.188997229145037,0.115459366590995,0.106982846486482,0.141232899493885,0.110683976162269,0.089821023002144,0.0969308593635281,0.142370604412157,0.0712436117478691,0.105705273501493,0.0877916119842029,0.0527816960456502,0.104695750010509,0.153489156655071,0.165549641126294,0.0302758865072756,0.0568246373153684,0.158825151852858,0.0637908567348059,0.0502280145856884,1.27748544612571e-17,0.100727773851638,0.123619933728924,0.0789296665734475,0.154659638032775,0.183581327272807,0.182320771860503,0.114033665176307,0.110583109508347,0.221573250022098,0.19630737024545,0.109512642061459,0.253295798983172,0.141320372681813,0.0971265883269843,0.0782800197768362,0.0567414655379828,0.0461174135284949,0.093866983001489,0.112353733866399,0.132808997227187,0.0605281858252818,0.0829754561691166,0.153957459527332,0.0297925467230994,0.191671836767516,0.107875509639761,0.0488402136269866,0.108523747646479,0,0.0366369848091512,0.123247105508152,0.11998971154988,0.127066933413936,0.0782794539039646,0.146647140250772,0.168847437404134,0.0779340036154907,0.0479966701303661,0.0827802716221103,0.276399573818143,0.10916962550778,0.02917129172137,0.175878202545071,0.0617248362660187,0.085449787976646,0.0882316784025765,0.0917950492253098,0.0651867916509901,0.0380848138788784,0.113375587300862,0.0406440689590946,0.0990022549959283,0.0808411824017452,0.118256194736082,0.151765483526739,0.0466444879551613,0.0146721300188754,0.136448152344435,0.00606235512246289,0.0799050690783149,0.125808271152947,0.0684747317009678,1.90489057883094e-19,0,0.132294093062603,0.0589604078799674,0,0,0.166187535517259,0.0702399099674394,0.0657912758915897,0.0329629470319709,0.0870482337123944,0.110052275680708,0.036087683428938
"Megakaryocytes",0.113736945568399,0,0.0646066440184449,0.0735367021696019,0,0,0.103504634627225,0.0131893728502577,0.0349062590445441,0.0162608153911655,0.133480961861794,0.011534633261137,0.024368616613463,0.00175558494885629,0.0291537948497321,0.0584182982398746,0.0220821677319659,0.0321359815085632,0,0.0613640749156818,0.0559262536400688,0,0.052532594049327,0.0555697662515154,4.33680868994202e-19,0.0194786642191099,0.0500870877625085,0.0291439934978669,0.0634151175848289,0.0207298767509639,0.0829056048948681,0.0182315374663961,0.0307566823135744,0.155212737968103,0,0.0760472712657835,0.0288824694943265,0.0229755998130955,0.0286261464603562,0.286064810485831,3.85637903712634e-21,0.0203589382054313,0.105003765209495,0,0,0.0630918316329767,0.00966035599376026,0,0.0406366748455631,0.0238822912649332,0.0312961491621901,0.104511796508491,0.0282465063064347,0.00859422437634332,0.0116126052142946,0,4.59191154944258e-19,0,0.0280106851515234,0,0.00107871751374422,0.053256150933787,0.105967151124087,0.0710292364716281,0.00987204613106396,0.0921724757175572,0.0759426881259477,0.0352287230961482,0.00767872124194641,0.0193491255830815,0.0595749223787228,0.0674212631298541,0.0318929767275313,0.0461893348343592,0,0.00931954018765187,0.0367392729494063,0.0293351525914733,0.026922477518944,0.00282456225895528,0.00153486749842475,0.083064779524114,0.0462659035923593,0.10917919239582,0.033644591407304,0,0.0598026690315717,1.55282473189605e-18,0.0643548638383187,0.00416825696491871,0.0445442242695695,0.0642210960618986,0,0.0486729922332894,0.0181708331511945,0,0,0.0265423264471142,0.046627375600281,0.0431139278349612,0.151046007628466,0.026379050057246,0.0492797392071946,0.0704383221682796,0.140241685140473,3.29410358594468e-18,0.0340617944391449,0.0242632699088975,0.113257258579599,0.0293178226936571,1.24976152727485e-17,0.0646776346499006,0.0277065905832099,0.0801237274306421,0,0.0698582726539952,0.0438842630832636,0.0385064181953571,0.120957267369883,0.0558435993513579,0.0849608378290651,0.00821645168106564,0.0455027403634703,0.0570566725033994,0.0343464976172698,0.00589220067245748,0.124779296230092,0.0292550850766284,0.0229126987628487,0.0788245165699384,0.0290564590005759,0.0668308357132609,0.00785401894702057
"Smooth muscle",0.128574901312575,0.0122926785002627,0.0428407957848568,2.83077102224114e-18,0.056289577966004,0.108667496506701,0.0578149173269168,0.210751217172729,0.137510402732221,0.119743566290809,0.277284639455563,0.0670212368297068,0.112010431971705,0.0994760889083895,0.101296727894034,0.131715937897085,0.247567986724825,0.154323371066827,0.135367724781676,0.185791614989337,0.137814854925411,0.203708757471266,0.134556016760746,0.0829406261531594,0.0901449178127218,0.0702023726491737,0.127702877925592,0.0587560694604613,0.134321236715428,0.0968428364854824,0.0107464651955496,0.0792747837073677,0.0955531039043177,0,0.198849742032535,3.50100929514541e-19,0.153236251958467,0.0794658755829252,0.00395481049201721,2.14903530878069e-17,0.138626354827863,0.123692856323101,0.209775800294554,0.129367378091348,0.028499225093533,0.139224859584054,0.00177995753363923,0.0191662475017151,0.202844760859067,1.02650002164787e-18,0.0393567398155442,1.47164247086628e-17,0.136375726919581,0.0137980585190217,0.0575213053196716,0.0761608643494866,0.0365245010597669,0.116374026549155,0.0743571310233975,0.0965674794871973,0.164405950404578,0.0664471678830622,0.0246235993288058,3.35150586135136e-20,0.116201158897736,0,5.29738337799144e-18,0.0823011606834028,0.0261860363855557,0.0469052745206862,0.125844412661838,0.0908748311882751,0.117161934696233,0,0.148188284364422,0.166468686689305,0.0860676285951496,0.120542008434899,0.211046017768694,0.249978008936643,0,0,0.0654271851847,0.00169088401859435,0.241686154795897,0.152655231345415,0.236524196620931,0.119015542401197,0.176912339464697,0.1268517158814,0.08047047077374,0.0701720971294792,0.113822845323667,0.0607813160103013,0.100493023566113,0.243806769060263,0.105633978658545,0,0.0960682630073032,0.102831305110105,0.0307745885405453,0.0356781568099977,0.0824747648332608,0.131337969366863,0.0614019898579258,0.159663817921146,0.0875179635536095,0,0.148046943783259,0.103837120906882,0.154912226152206,0.0668703562856194,0.0981019854711617,0.0917906530282019,0.101873301623272,0.0658966853314608,0.231473879261003,0.0406594964522269,0.155797029705952,0.18368426105967,0.190701643567441,0.22825117301583,0.0942025725899329,0.127532432676089,0.150296891870646,0.17605871676641,1.73472347597681e-18,0.022240096836185,0.185126288410994,0.11891301320602,0.0645253349525884,0.0322742613214026,0.0812818391186761
