"","GSM1019139","GSM1019140","GSM1019143","GSM1019144","GSM1019145","GSM1019147","GSM1019149","GSM1019150","GSM1019152","GSM1019153","GSM1019154","GSM1019158","GSM1019160","GSM1019162","GSM1019163","GSM1019164","GSM1019165","GSM1019166","GSM1019169","GSM1019170","GSM1019171","GSM1019174","GSM1019175","GSM1019176","GSM1019180","GSM1019181","GSM1019183","GSM1019185","GSM1019186","GSM1019187","GSM1019188","GSM1019190","GSM1019192","GSM1019194","GSM1019196","GSM1019197","GSM1019200","GSM1019203","GSM1019204","GSM1019205","GSM1019207","GSM1019210","GSM1019211","GSM1019213","GSM1019214","GSM1019216","GSM1019217","GSM1019218","GSM1019220","GSM1019224","GSM1019225","GSM1019228","GSM1019230","GSM1019234","GSM1019236","GSM1019239","GSM1019242","GSM1019243","GSM1019244","GSM1019247","GSM1019249","GSM1019253","GSM1019254","GSM1019256","GSM1019257","GSM1019258","GSM1019259","GSM1019260","GSM1019261","GSM1019264","GSM1019265","GSM1019268","GSM1019270","GSM1019272","GSM1019273","GSM1019274","GSM1019275","GSM1019283","GSM1019285","GSM1019286","GSM1019288","GSM1019289","GSM1019290","GSM1019292","GSM1019295","GSM1019298","GSM1019299","GSM1019300","GSM1019302","GSM1019303","GSM1019305","GSM1019308","GSM1019309","GSM1019310","GSM1019311","GSM1019312","GSM1019313","GSM1019314","GSM1019316","GSM1019318","GSM1019320","GSM1019321","GSM1019324","GSM1019328","GSM1019330","GSM1019332"
"Basophils",0,0,0.0889608860138409,0.150397943800457,0.235805929400706,6.55078033158534e-19,0,0.00957171324245362,0.0497552008185403,5.03001867333828e-19,0.298949707768579,0.0721123843828231,0.14831878413352,0.0543592425033779,3.40146515313167e-18,0.208641348926388,0.3508688007213,0.0508895293708478,0.00275794093676165,0.122904302930858,0.0975801379647823,0.165887909935365,0.0205501131066606,0.250341998365722,0.183390191193255,0.0546217410764929,0.116810033267403,0.124335276030094,0.197368725444903,0.0171133537225257,0.263559881288327,0.150315814133564,0.224205415337065,0.19594481809814,0.172414930905676,0.274884787629515,0.15497654034291,0.0806893054679556,5.07014879691768e-19,0.14878841272474,0.176869434822225,1.78306201626373e-18,0.1415341809625,0.0691775142981858,0.0454711811619272,0.203855938431933,0.133873608062047,0.172268255118706,0.188314969105101,0.166248128326445,0.179781639497588,4.32451652720611e-20,0.115041249036491,0.203898858165654,0.114726051803403,0.100466120962488,0.109282232771613,0.193340182991644,0.0392918770209722,0.123312410540381,0.0582694549646869,0,0.133046542337175,0.149416658457399,0.00615695796685962,0.198301890562413,0.0724944152782257,0.0903624116921738,0.24129233211212,0.039754833354676,3.64588436248583e-20,0.248384614809826,0.164345998806807,9.6355860494237e-20,0.144324708831999,0.0651785420034423,0.0335301869007153,0.0623846106888961,0.152592375078884,0.0986104981411721,0.0386300485417535,0.293036080211445,0.246451183373632,0.213883720161437,0.147737360248107,0.121753885894553,0.0454136828561315,0,0.118699331043405,1.58487199670184e-19,0.10692826723556,0.0533781277109353,3.39290601157474e-19,1.63723525347705e-19,0.0063770877109712,0.17961195127407,0.0544918348772973,0.214157583425693,0.0504492437458857,0.127118457609186,0,0.167190677398833,0.0911752567165516,0.00437345954165074,0.153919436833481,0.0954670265309359
"cDC",0.167632612380086,0.11309165876488,0.017496966932878,0,0,0.0234011671687927,0.0475220795630616,0.0246800410700365,0.0229164981300166,0.115968218966656,0,0.0806386306826983,0,0.075240799182577,0.0758663181818537,0,0.0588822176281524,0.0896532113855127,0.0683959861411774,0,0.163441620260136,5.05792006477889e-19,0.0749666491677689,0.065345590519153,0.0372387446895763,0.150862516030543,0.0150491035213721,0.113666469522783,0,0.0686840631830598,0,0.0809819416618796,0.0715311808927998,0.136355540972227,0.0449940084456369,7.01538818951665e-18,0.0750521439310589,0.0891320735144238,0.0222727417647839,0.0957384447438833,1.98733739008823e-18,7.48872856751614e-20,0.0327306508226015,0.112862206210237,0.0669400349210597,0.0105994037980282,4.45639129240922e-18,0.0638050562940322,7.73335800385875e-19,0,0.00230824104246179,0.0878461686656585,0.0295942192208027,0,0.0775608064146476,0.0116203763636526,0.101219604922674,0,0.143860604192515,0.0516446516013976,0.198585716980605,0.0187156248924258,0.00842593274073986,1.48572515561894e-17,0.0792644086335783,0.097010945871129,0.0248436909249961,0.0582076171752993,5.71573619811221e-18,0.130941099116115,0.0385896818109582,6.76259669051297e-18,7.98386254765722e-19,0.145999008856213,0.0871590038751819,0.00672031431784522,0.137995127603993,0.0600425823987929,0.00246220152844152,0.054555480087148,0.136403423466895,0,0.076466459246114,0,0,0.0489400394797471,0.0862612394630342,0.00852447680466576,0.119677946347616,0.0871014360342644,0,0.139007332529517,0.0557681788044292,0.0530526237534434,0.175056132097647,1.81382008010278e-20,0.00651879197974393,0.128351643751845,0.0310860654102488,0.0701552117554766,0.0555749432146821,0.00494230721408577,0.0617950029367962,0.075980915432694,9.63536328858224e-18,0.0328555014918834
"DC",0.223710003428472,0.210228043108753,0.073667391375212,0.0964671853141214,0.069610314928686,0.0972482930497279,0.179223506887008,0.114142201713716,0.0903721004549147,0.100633391018512,0.0509409992741223,0.141514897259326,0.0654770957606605,0.171511590505099,0.124705230718472,0.0867650458522269,0.137865833543664,0.12643045949772,0.165460970360959,0.1188515538722,0.212051311198568,0.10843173982282,0.123254172687077,0.129551222881809,0.156125133794507,0.22104398187379,0.126145019152794,0.161982120482569,0.0810393849532793,0.106400281893068,0.0670540940441698,0.184046218338466,0.1436106771693,0.184191629157094,0.133617324332903,0.0503133634588186,0.0829281125038405,0.183983372240408,0.0935864119260946,0.197750608120393,0.0544289745383078,0.0814043072539906,0.136540332748073,0.189277234933987,0.187735746061936,0.0058498042999166,0.0265338329884323,0.154972116345591,0.0651306387987895,0.0288969653535166,0.0894879674988731,0.17256196453092,0.173641921053432,0.108941426767872,0.159619371006572,0.071718620221823,0.183340059816081,0.0550280054084211,0.182705956997167,0.156417449168964,0.254115654498412,0.0582221519048579,0.0917066673462668,0.0626208326566294,0.180072910075288,0.174271386731085,0.118794211542886,0.136753088412578,0.0481434947125045,0.189843854418563,0.140493195807651,0.0664430875984326,0.0944686687034272,0.187868942283959,0.177974552095278,0.0965509837670116,0.192402432273202,0.116304684988397,0.125431795161109,0.159725830162858,0.184907467767069,0.0906747851711512,0.129130058874191,0.0497398137752471,0.0723839168300004,0.130398266104408,0.140606433668639,0,0.179760516707689,0.131438806230458,0.0143957949694254,0.212931376217244,0.113288002444959,0.117795831208511,0.250110560945815,0.108269695573682,0.0528140685524718,0.179236618430084,0.106727036106647,0.0916171498565652,0.133298613636781,0.0761102703194332,0.177579068567647,0.180552599263387,0.0681616961496106,0.0960035951403416
"Eosinophils",0.0341563868128769,0.110426358073679,0.0297818007455283,0.133962808345521,0.11333740661188,0.0667597341030117,0.276225892722067,0.081579955598492,0.0103814002755418,0.124458022727532,1.46435871177047e-17,0.00999396396551879,0.00525020757532032,0,0.0509911018820395,0.126566056039831,1.95074717656432e-17,0,0.173638411139212,0.0588300730969202,3.47526216555884e-18,0,0.0183309940851168,0.173638079671986,0.0555127533179508,0.022307241434691,0,0.0276802150742383,0.0414578111515705,0.0199053188376849,0,0.209130368618467,0.0302818177074742,0.163527422327718,0.104658683516575,0,8.4592323184422e-19,0.0275778565625124,0.0414197943468977,0.189492300210475,1.30695827902959e-18,0.0480135139968067,0.0489293226109012,0.0133528371766775,0.0854103580636772,7.36237905561569e-18,0.107748521272398,0.0176255698468125,0.0109699329178606,0.00573811493931506,0.100048890764051,0.0687231748753082,0.0432397969766531,0.201154482678613,0.0727292198790752,0,0.0873592703526742,0.0290723511285086,0.0999491125814784,0.118653446400505,0.0573017838540383,6.14071965548347e-18,0.208344632770679,7.99105293692332e-19,0.0613632164383554,0.0842415109714002,0.05773650274052,0.0516073585354848,0.0320010057101693,0.078837099521445,0,0.117442363439241,0.0396613638744867,0.0364265289430647,0.056229092016134,0,0.0186474716237271,0.00881424554449188,0.138529278876803,0.0215682005899108,0.0527516098261698,0.017303734345643,0,0,0.0229932035779665,0.0380737081819118,0.0383356299311759,0.038607611995375,0.0456560778033849,0.0115643952440236,0.070641642996246,0.0156706815493847,1.98429823396828e-19,8.78290988415324e-19,0,0.0517143555097773,0.0716373201702278,0,0,0,0.0465678203259558,2.90122380744161e-18,0.00524357426416736,0.0336927662460464,0.265257129748528,1.22959679217565e-18
"iDC",0.169261063046698,0.170870582792625,0.0810304569220941,0.0862997396064153,0.113631641468729,0.108451601099613,0.184492363035256,0.107109985935353,0.114549739162964,0.0946139179161303,0.0919055940747402,0.130193931055625,0.0749252164950001,0.160121633953944,0.152173373489956,0.117553556956574,0.158317707636035,0.126159412429535,0.198949543656669,0.103612791898921,0.129879037722147,0.122086253858048,0.130081112456987,0.145552133104438,0.168161752069132,0.165440229685572,0.12288304207377,0.124887106387455,0.0871323596868556,0.118305085854675,0.0867738542591866,0.16939881734489,0.134775282919071,0.183765752146824,0.159293679085537,0.0709611147524103,0.0686148504203332,0.154926365698604,0.111590898642719,0.175554338559343,0.10101994073358,0.136426589035329,0.162429552527577,0.185120802640838,0.116427011819977,0.0484958673650564,0.11853643687511,0.178992248868467,0.082384135513705,0.0452226212254585,0.0900659536872627,0.146869425924623,0.229327731221493,0.167151462347982,0.159098060894307,0.156685116354693,0.185985729754101,0.0957992963010067,0.157086187469473,0.174225485612988,0.168385812555814,0.104094046560722,0.134299622196724,0.0870005945714033,0.149016847368046,0.137114705801056,0.164331909129665,0.146164156653828,0.0835915942925348,0.165611368296841,0.141921798726909,0.115807829944206,0.135092184692912,0.170620112341534,0.218250031378171,0.112810814708709,0.18796168168042,0.121569487488397,0.128639374177972,0.177166131433491,0.143649846572372,0.148012441530033,0.141358819781491,0.070438366221111,0.107476442523502,0.156354292864668,0.167134947371216,0,0.166223315564868,0.169493456229104,0.0613669035701359,0.174508523742236,0.0713295154003792,0.135562436789801,0.178793836229421,0.126600158388588,0.108880536768495,0.140008167599888,0.120871030794331,0.147092369638468,0.219988042067958,0.121806311381319,0.182430465131459,0.162578393050442,0.120685208950427,0.125375267241699
"Macrophages",0.061256910114625,0.183913036809212,0.0348731203628939,0.0647088961975863,0.0303484165247681,0.149972831272757,0.164745650761643,0.150802889677175,0.142804075200513,0.135574897900854,0.0953968594754492,0.121634966171612,0.102375063354619,0.213195193814128,0.0813870853928198,0.211945265423123,0.271309348109867,0.082444728855041,0.0755102468589366,0.0795057321747399,0.225967748862547,0.179076818542757,0.152181407836583,0.103269780763649,0.135645139732573,0.177334012936651,0.238071789737672,0.109216942242108,0.0983109678595237,0.0237596405519226,0.124166164136849,0.137455233047647,0.12935929421107,0.103727437146367,0.121690620891096,0.0941788918505812,0.172369261348193,0.153613816792069,0.0328818946946068,0.198041871674036,0.109198335690105,0.126288565422752,0.171027586301362,0.173492035164245,0.176363441522161,0,1.28517760703268e-18,0.286690613412025,0.240714327079848,0.0406818925892309,0.245166025477295,0.248207167184896,0.150991931051171,0.117670903734284,0.0928320337572255,0.093451646247416,0.146029640009649,0.212135974395917,0.109141034683658,0.167414569219061,0.160582724307183,0.192650814007496,0.128788847624143,0.147652685062169,0.164292162259721,0.251142866447176,0.215148499455101,0.178699865339304,0.103167630883362,0.125282863803153,0.217345249778939,0.108396108363312,0.251679502553286,0.0808388879089474,0.230435961805763,0.205342950472411,0.170167268784301,0.164537225947902,0.235485903744666,0.186542096357074,0.161430873394818,0.117779058812708,0.128842607412334,0.111328761081283,0.12698219102125,0.17909156911486,0.0931245866517265,0,0.151371033000773,0.100775932584068,0.0264204661110198,0.158598282424059,0.24969247166314,0.127702293612406,0.201138596843431,0.141133340063612,0.109112600957955,0.276373049322237,0.158693522992191,0.0529495022458545,0.0350909532765252,0.269195203808766,0.226474270105058,0.186843831277045,0.10579598328117,0.185321557384956
"Macrophages M1",0.0209285596339132,0.0673373518379762,0.027668247137327,0.0494026936990862,0.0332656142493694,0.06865251287316,0.0553418985860484,0.0915990410471908,0.0857489115094105,0.042038329553698,0.0690110005922834,0.0695969630493987,0.0566655310894772,0.0955603481563692,0.0345562271022401,0.0879483682207414,0.116269788555742,0.0200938286831355,0.0501006431941452,0.0644862142009478,0.0913034586319359,0.108238098059184,0.062501132665534,0.0364181058563084,0.0758331163040074,0.073440962636257,0.112855780123778,0.0529769573917139,0.0501530765113139,0.00148137720415669,0.0703270367970487,0.0440548878533818,0.074629945186241,0.0337414680807733,0.038291237114308,0.0820173127004078,0.0643970159566128,0.0737922775571103,0.0254018385285985,0.0729833816124376,0.0776444111120095,0.0594545802934609,0.0679913271671029,0.10979489118674,0.0707345493739486,0.0182589669352901,0.0028145391162227,0.144158124469345,0.10005282360226,0.0265734406737776,0.116591096001334,0.0918929622574404,0.102478987679779,0.06610952731225,0.0430173326950116,0.0544773745704785,0.049227120367443,0.107407305098938,0.0425501262228547,0.0865577329544737,0.074474196452288,0.0783539805084494,0.0611890291031036,0.0982045336226005,0.0401109512507162,0.0619476927348044,0.0742657125023674,0.0910246157874222,0.0688968233904226,0.0561153386350085,0.116647164898537,0.0363586471640617,0.0774159079657021,0.0389018228328666,0.0855094983182461,0.0826203996751658,0.0724749577735593,0.0885119187959217,0.0782700792973953,0.0988884151137478,0.0788130069470212,0.0554735373581271,0.0314401618600643,0.0611914086913627,0.0788249369389267,0.0974184678658387,0.0286680745276459,5.97810261816024e-18,0.079242303221572,0.0449346777519477,0.0144670635059996,0.0521701657088818,0.104220567865803,0.0303441148218184,0.0944215267878249,0.0962949649344361,0.0518899375441168,0.131812994199518,0.0911686382035199,0.0269933187295158,0.0321541164102625,0.120903381420712,0.101882795559074,0.0638284789764708,0.0610895645918543,0.0906821690123993
"Macrophages M2",0.0358507730712617,0.154704184671433,0.0464995352260477,0.0658011860443622,0.0451340065876222,0.104699490711934,0.153509283760908,0.0456245659630701,0.0158309503755352,0.146160763045479,0.0363702958512447,0.0552265967895752,0.0940457033129805,0.0928741789636443,0.0481373560153165,0.183828758063812,0.187282008273927,0.0952342165192474,0.00918778223008147,0.0175484835403935,0.112222286789473,0.0324975966966692,0.120331734419498,0.144361510746014,0.0627172950651989,0.0979808879674971,0.104679315596943,0.114191344079752,0.100362239719143,0.0346010566680225,0.105965546054286,0.142870886134788,0.0712265605982495,0.0858885977838899,0.202935467526594,0.00650715960904764,0.116176321342737,0.063857315162338,0.02597239229971,0.152073979452237,0.0629894194681677,0.0893900632643435,0.0867331345663021,0.0276001048876467,0.15828272756861,0,0.0479733852801854,0.0879378823567241,0.166726897388491,0.0167135373728156,0.182597421410964,0.191857405689267,0,0.0545552425247843,0.065155491281729,0.00727024811678619,0.185403167382281,0.137799835353514,0.122422937114888,0.0947946551813781,0.0952375635330168,0.141642791715856,0.0879884191073421,0.069718279183133,0.187047511476544,0.278488467101425,0.212727411794551,0.106741406325031,0.0593108004462323,0.0678660439740119,0.0847855041506234,0.183722103145759,0.259331703631214,0.0404114843632315,0.12580223158519,0.190532534862656,0.136243375700016,0.0754005863298607,0.240989400308837,0.0646604098878738,0.0274163744707332,0.108516065443391,0.0905968998560623,0.0829991239396736,0.038866266002639,0.0754708770328377,0.0627107221950802,0.0156752256814048,0.114632878009202,0.0104752576304755,0.08773828083773,0.137888029198755,0.133005408935572,0.123043687735262,0.0794586236138833,0.0485344771723207,0.0551974124221689,0.0659518853054857,0.0327213485853267,0.025778930582616,0.0482987271497343,0.154401425981175,0.0921692324907661,0.116341789651837,0.079279521321608,0.0926268700181629
"Mast cells",0.0547355280400428,0.0407716474891384,0.0190846385793497,0.027028164027065,0.0187404166397507,0.0317825048655034,0.0522846509390913,0.0222803950147938,0.0165769469915545,0.0245225361890231,0.00735727797891684,0.0235181307542927,0.0157916333664163,0.0320116064085187,0.0172482860518366,0.0252844104020749,0.0252200463481361,0.0408770680788076,0.037887843479652,0.0115333036943186,0.029488174588207,0.00943507305386129,0.0322217669049795,0.0354317024602765,0.0205093282984643,0.0269968571818712,0.0313321613114153,0.0309474825465946,0.0181735212067957,0.0156149860152855,0.012996316842659,0.0605976425375892,0.0232435075214333,0.0311919581503103,0.0332496508529588,0,0.0171516052516869,0.0293641063609236,0.0350050050336881,0.0308640152638831,0.0203450304570261,0.0230617322262682,0.0243165756371376,0.023690728999957,0.0267915558103358,0.000913993814304428,0.0374893898466004,0.0247080396380271,0.0204307299001916,0,0.0295889083415257,0.0398323352546114,0.0156585213161644,0.0130937901122383,0.0520473465678957,0.0336855149958215,0.0411443704753048,0.0349179206846353,0.0547083405453233,0.02825618999489,0.0464205735807665,0.0196772383924902,0.0252717161398483,0.0317939875554202,0.0285368824061296,0.0472204480380266,0.0225427388885011,0.0327508726439392,0,0.0307857351469511,0.0244159346357155,0.0280065681735166,0.0445920390667494,0.0294343240875645,0.0375718492431591,0.0125551164367107,0.0418864789711218,0.0283700239545544,0.0284868810926081,0.0257353837869552,0.0240147318073946,0.0168399585409711,0.0337221676179054,0.016018159076596,0.0237608852717437,0.0270570791244856,0.0330748231676605,0.00630944682250611,0.0430724113474258,0.0135071930250301,0.0268276502116243,0.0571957670182643,0.0163507434379836,0.0195532049688855,0.0279751740101555,0.0403654883093661,0.020195767917787,0.0363083300121164,0.0136586512528874,0.0154352365634406,0.0213586285988602,0.0255327816739963,0.0211840506610664,0.0262454698339856,0.0117253023533979,0.0117174939329876
"pDC",0.0986708700314994,0.0703747479361847,0.0068326885234818,0.020328167707491,0.00153661686313232,0.0973897054780989,0.000278657864351304,0.118572482244441,0.108406344071882,0,0.0775020701448604,0.0113007161797952,0.0750910928314039,0.131628315056906,0.0901192954652759,0.130678780822466,0.0917178629331558,0,0.11539470323304,0.086342772555529,0.0676533851491755,0.0967396801024979,5.63925511572823e-19,3.54751295442115e-18,0.103633839056351,0.115200195225918,0.12696407604008,0.0685268405444221,0.092844439711871,0,0.117326940089836,0.0510265645287664,0.0885086994727944,7.30252141875826e-19,0.0533098151980933,0.0506589030679646,0.0349851287865653,0.0536754994499981,0.00153264903316532,0.0658359975037378,0.115188564950051,0.0684968709318271,0.0393533048664467,0.0236392942539673,0.0535359661734107,1.29026420770664e-17,0,0.115195994749037,0.110620963400024,0.0156503172463068,0.159332886123358,0.109932069337239,0.0824808775728976,0.0919202909546828,0.0541548375491528,0.040145200695307,0.126400280854881,0.0519506300016077,0.0558525856278331,0.0686506356870877,0.0884480148499991,0.0455479118632293,0.0761512233770474,0.0808726891981384,0.0690027701209037,0.0946939230401529,0.0249973496274207,0.134697820896412,0.0417328852873301,0.0529343246926386,0.0930828432752834,0.0557283864154683,0,0.0469634347150711,0.0957120584030026,0.0637284919111818,0.0710729388298784,0.15295072719844,0.113715860715352,0.0924518416042197,0.0481524054679666,0.0653955483411616,0.0395377879745461,0.0942737742568227,0.112933544555309,0.13142662229116,0.0864225317535113,0.0874440097636492,0.0897103835642788,0.0659262384091606,0.0411685372502237,0.0773382990268497,0.0724205784677455,0.0288834027129581,0.114640792699541,0.104721791879561,0.0666555252597583,0.125327826193957,0.0729677683335583,0.0612473918401688,0.0319722911920947,0.127549031945515,0.103221295397773,0.0901248342492808,0.0153039231087761,0.103437235356003
"Monocytes",0.116600578009422,0.0756625420772565,0.0313980121976676,1.55384664945827e-18,0.00516796997607364,0.100872726089328,0.0270556797500207,0.040939617151046,0.0596756109839168,0.065651747936981,0.0120798767613471,0.101893390888827,0.0129711890517277,0.153093805090461,0.0016856269882999,0.13607004424656,0.098020643471805,0.0760790767949486,0.0687263560075269,6.77764279715239e-18,0.124955475313592,0.0823606312801651,0.0681166003106161,0.00685232357574159,0.022754068132322,0.126264661675999,0.0655681779149747,0.0811070220683067,0,0,0,0.0745693441649879,0.0572858592015059,0.0420020183342625,0.0666034150727478,0,0.0988227334182171,0.0922902919782043,0.062885312532305,0.16797722160695,0,0.0701179388421596,0.153312029201139,0.0962393367952244,0.101220178173493,0,0.012379232285761,0.116451995192633,0.145219000421055,0.0193283685740944,0.0825905944862335,0.0793026901465848,0.00414208937203076,0.0954544578414259,0.0831526442422124,0.0722861190470212,0.0796297655546919,0.0500253027661265,0.0716885914154687,0.144803335365789,0.115023366408968,0.0367044024186916,0.101294957931919,0.015384052262197,0.113076315425142,0.118226893925105,0.0824123104371657,0.0532883939144759,0,0.0888457997519721,0.0896227652964042,0.0205830155939351,0.0858508712855836,0.0555525859256243,0.192441214445626,0.0585672562677047,0.110852099209435,0.0961421833714098,0.0552086380802583,0.114765353977218,0.114508169570074,0.0563237317953393,0.152164253946845,0.0612234496447074,0.12853974874235,0.0550722768167129,0.0920314232385049,4.25087395199042e-17,0.0628760947570111,0.0736167493314133,5.471262625633e-22,0.129713558157079,0.0585515932188421,0.0825684781536754,0.0994278097626175,6.6285560662879e-20,0,0.207588276053716,0.0146338970159578,0.094179397551358,0.0493241773711877,0.0474351261004202,0.159036808152867,0.134931077229663,0.0174480527365268,0.0691471555998648
"aDC",0.117256029013306,0.170938082054987,0.0517494626721485,0.0987173765705742,0.0251061750353603,0.0966172415124735,0.129883227139903,0.0960072929312228,0.0730316715831298,0.0192679504230517,0.0616319302753841,0.100258250016452,0.0824377443868221,0.137192466919407,0.063485302934328,0.0947160239865563,0.100176418490996,0.0744851996106945,0.0915693311070014,0.145918872682721,0.140742150926962,0.112804257907396,0.0649140794312778,0.0974906994820901,0.16116533706063,0.143659248685318,0.141686795407099,0.0975935963900723,0.0948612803813988,0.00850687812696123,0.098256395461667,0.133688186625724,0.124674902302062,0.106092262190815,0.0687453378455505,0.0752890413255593,0.0277693926586526,0.132271784128769,0.0928244835129172,0.126200112164476,0.0708745630719468,0.0592289059740059,0.0923599431543683,0.14182773035236,0.165076494176469,0,1.38084356362326e-17,0.124950268223305,0.0837396471680754,0,0.114375034748969,0.119862874687863,0.0711447267380977,0.0730299032102187,0.0891382039848775,0.0357403957703957,0.144795043515741,0.080789492748956,0.0975843963666009,0.13142883253752,0.184449747052482,0.0384238914996574,0.0630713964344185,0.0862234234316336,0.137135583000628,0.10684889839966,0.0713345193543312,0.11501330071983,0.0578937810408002,0.128773990209763,0.139845780024578,0.047641265942169,0.0683841554033929,0.0732548359780848,0.122326511665447,0.0696625094627503,0.120068972082357,0.118279473074023,0.130663295338283,0.134094106556415,0.135374913456627,0.0682030432477147,0.0451330286349803,0.05267750011206,0.0836135055171621,0.131155059142735,0.0601289735393927,7.69248403582523e-19,0.120823883515284,0.0756428954212747,0,0.148877315756675,0.129910088727288,0.0852542017138598,0.186260315525757,0.117457745046961,0.0323722831968674,0.132663543616322,0.10923540263232,0.00577673802792216,0.0377681587900792,0.097023137641875,0.154770229582351,0.135268947306196,0.0303382197071355,0.0890872394793875
"Chondrocytes",0.176581320583193,0.00542306635847785,0.228440769118555,0.272420820355546,0.175871439538249,0.278756102482021,0.122501610565147,0.0433207401548467,0.0334630205647107,0.199417079448951,0.0234211910229994,0.261475152634457,0.116087540729105,0.108637763858855,0.00170206410248952,0.081953516075832,0,0.0529760336047833,0.0790675771675615,0.118659147986527,0.0479130549145258,0.080268043168311,0.197821122476108,0.175144855225461,0.00697603302660932,0.0781551245195942,4.45970034606815e-18,0.134202173764039,0.0804268157805046,0.2199630874015,0,0.134576979008602,0.184529512642643,0.237237947487668,0.179405953184604,0.0316280501836032,0.0387142761794841,0.160183082032849,0.0347557617880699,0.156731032255241,0.0404246381755039,0.103922425622203,0.0848112433443592,0.096049606131448,0.22117165198584,6.95308032130491e-18,0.0552347418911349,0.0587708534395807,3.19518721991871e-18,0.128854717811831,0.0338495430856802,0.214403806110012,0.0250010738115693,0.0381029553240204,0.155581123469928,9.52342226677086e-18,0.104085549865602,0.132910438536236,0.0743057756088066,0.0230594455799243,0.179309111808506,0.158195467499194,0.168077692787471,0,0.211850332718854,0.155315228012684,0.109036702235157,0.163360207084748,0,0.134408846536103,0.168885910717121,0.123718725437224,0.176223736333068,0.123595997252064,0.0328182924104565,0.033159062387131,0.244776347657082,0.111187642689521,0.0464045794757894,0.109578614680784,0.243407697031939,0.137343127438906,0.065216986241811,0,0.152750723082339,0,0.116031777220151,0,0.196267800465932,6.87765434055427e-20,0.136277029778939,0.211001671659206,0.20383430578509,0.138973470436872,0.127296951629326,3.42906256950851e-19,0.0928548167656136,0.0696977488267269,0.0122990582693542,0.167632974288763,0.0744012587367546,0.12007254320711,0.100894280005724,0.18892009091104,0.140987390902014,0.00338903977985456
"Endothelial cells",0.0234761259349552,0.0471431047647,0.0368252199522675,0.0720313732396769,0.0799868373594322,0,0.0368063160601174,0.0690892834765913,0.0726336932217201,0.119352265022442,0.0441927225275407,0.0864648137783067,0.0432764108145117,0.0634248125396536,0.0520634588945841,0.0907233995930842,7.12325034964036e-19,0.00761073438228346,0.108239024249153,0.0157411246767702,0,0,0.0205885362239714,0.0447001564719905,0.118185518378672,0.10443783881572,0.0717652922312883,7.24050849915808e-19,0.0241777765986525,0.0313513665280665,0.0459931601912731,0.0225411504951024,0.0412917760017078,0.0842755492067154,0.0752668925433241,0.0659297201676812,0,0.0929732834323621,0.0972159327864052,0.107056173368352,0.0211270638916301,0.0580402440608479,0.128860871566958,0.0718806888263973,0.0309857532759549,0.0706932017429208,0.0579086618608655,0.0269148989372149,0.0958561916773494,0.0784454857487496,0.0532583876555726,0.0502956269645646,0.0622160796996798,0.0865917256703221,0.138647630475576,0.0271497413045452,0.125240102563018,0.0671045363913169,0.052085409419763,0.0734559258532515,0.0630594457869143,0.0729335991829281,0.146376213765126,0,0.129784626600057,0,0.0768611703746811,0.126922710317832,0.0171523734353596,0.108202635674147,0.0505933795401335,0.0794212194837528,0.0540286286276959,0.0237865544247371,0.06760778826835,0.066278242862145,0.0848198498939697,0.122828096340526,0.0186163374800006,0.0971583456446893,0.0939860266188181,0.0425670258855222,0.11078153295222,0,0.0819773202343837,5.38832243984895e-19,0.182557641445241,0.021385612009132,0.0676097155794715,0.0994408225165746,0.0241457300386324,0.0261541247028438,0.00570689668971066,0.0260875129781459,0.0622259358239238,0.0489522106658605,0.0823126108492383,0.0399148713404567,0,0.0172939057165329,0.100396879353053,0.0250563237363884,0.109077357062517,0.0748628717503273,0.0352184627924258,0.0664623452738274
"Fibroblasts",0.117043272091323,0.0963963320823215,0.121569927424202,0.118772675154633,0.0712482041323928,0.295583907708298,0.102815951093567,0.0423036285242795,0.11184583262984,0.131926241070534,0.135255944357295,0.178125142176675,0,0.176129508955553,0.0689871899606771,0.0767886740704327,0,0.0747064802482574,0.17745987251124,0.101566526895228,0.0808465741862739,0.0873530358738813,0.113861736986993,0.215466367175093,0.0068490132161967,0.0487451061279189,0.106782191090957,0.0114629413725609,0,0.170789447031006,2.4947531365628e-19,0.107829384455769,0.0713418758077731,0.0610126373868438,0.136265011635942,0.0190980397153986,0.082553344881532,0.053612398083708,0.0080748408196576,0.0757532130484742,0.12187837368728,0.131916470148679,0.161301941173547,0.0121479668922964,0.0411446053709225,0,1.37830844250569e-17,0.0204912706344373,0,0.0544722639282308,0,0.118214821112666,0,0.134333083369825,0.0905169427949433,0.00600411970652793,0.152470787540809,0.135769426605915,0.180530137531648,0.147612938203301,0.0427867668360502,0.107059802006028,0.137239928310925,0.0912341449813659,0.114603058503016,0.134062851428489,0.018163434112167,0.0958299017650917,0,0.0856787538888859,0.144368856456538,0.0741155676176358,0.022943038777628,0.0819136341479638,0.0431963464213955,0.117056876084353,0.132390153812635,0.118513183203248,0.0409801172643169,0.0753724391956603,0.149440067976927,0.0553934395903117,0.142409590236758,0,0.0349915628958731,0.0709308693100114,0.068853809897138,0,0.132464709350314,0,0.0448409671628109,0.113307458380842,0.12061117608855,0.133280299541852,0.114760687985162,0.122985838004926,0.187278385072536,1.52966008550451e-18,0.0426224096854028,2.60075652430733e-19,0.134660140952028,0,0.0900096357392342,0.167470767353564,0.0205908452370829,0.0762311354108661
